,Decoy,Item,Option_1,Option_2,Option_3,Choice,CatchTrials,Deliberation_RT,Choice_RT,Too_Slow,Survey_ID,CouplingCondition,PhantomCondition
10454,C,Smart lock,C_B,B,A,C_B,,10000,514.600000024,0,37555,Low coupling,Weakly_desirable
10455,F,Pepper spray,A,C,B,C,,10000,651.399999976,0,37555,Low coupling,Weakly_desirable
10456,C,Mobility scooter,C_A,A,B,A,,10000,386.300000072,0,37555,Low coupling,Weakly_desirable
10457,P,Outdoor solar lights,A,P_A,B,A,,10000,360.5,0,37555,Low coupling,Weakly_desirable
10458,S,Metal detector,S_B,A,B,S_B,,10000,422.200000048,0,37555,Low coupling,Weakly_desirable
10459,A,Smart bulb,A,A_A,B,A,,10000,2075.10000002,0,37555,Low coupling,Weakly_desirable
10460,P,Paint sprayer,A,B,P_A,A,,10000,665.299999952,0,37555,Low coupling,Weakly_desirable
10461,S,Baby high chair,B,S_B,A,S_B,,10000,434.5,0,37555,Low coupling,Weakly_desirable
10462,F,Stun gun,B,A,C,C,,10000,4594.79999995,0,37555,Low coupling,Weakly_desirable
10463,C,Car vacuum,C_B,B,A,C_B,,10000,664.100000024,0,37555,Low coupling,Weakly_desirable
10464,A,UV lamp,A_B,B,A,B,,10000,711.600000024,0,37555,Low coupling,Weakly_desirable
10465,S,Night light,S_B,A,B,B,,10000,1513.70000005,0,37555,Low coupling,Weakly_desirable
10466,A,Tire inflator,B,A,A_A,B,,10000,519.200000048,0,37555,Low coupling,Weakly_desirable
10467,C,Lawn mower,A,B,C_B,C_B,,10000,663.100000024,0,37555,Low coupling,Weakly_desirable
10468,P,Countertop blender,B,A,P_A,A,,10000,481.100000024,0,37555,Low coupling,Weakly_desirable
10469,F,Rechargeable AA batteries,B,C,A,C,,10000,375.899999976,0,37555,Low coupling,Weakly_desirable
10470,A,Slow cooker,A_A,B,A,B,,10000,326.200000048,0,37555,Low coupling,Weakly_desirable
10471,S,Pressure washer,S_A,B,A,B,,10000,629.5,0,37555,Low coupling,Weakly_desirable
10472,F,Thermometer gun,B,C,A,C,,10000,374.600000024,0,37555,Low coupling,Weakly_desirable
10473,P,Baby stroller,P_A,B,A,B,,10000,420.399999976,0,37555,Low coupling,Weakly_desirable
10474,C,White noise machine,C_A,B,A,C_A,,10000,412.300000072,0,37555,Low coupling,Weakly_desirable
10475,A,Leaf Blower,A_B,B,A,A,,10000,802.600000024,0,37555,Low coupling,Weakly_desirable
10476,S,Headlight bulbs,A,B,S_B,A,,10000,1568.20000005,0,37555,Low coupling,Weakly_desirable
10477,C,Insect repellent,C_A,B,A,B,,10000,1047.9000001,0,37555,Low coupling,Weakly_desirable
10478,P,Electric mop,B,A,P_A,A,,10000,1410.79999995,0,37555,Low coupling,Weakly_desirable
10479,F,Garbage disposal,C,A,B,C,,10000,1066.69999993,0,37555,Low coupling,Weakly_desirable
10480,A,Cloth diapers,A,B,A_B,B,,10000,3901.80000007,0,37555,Low coupling,Weakly_desirable
10481,P,Organic fertilizer,A,B,P_B,A,,10000,942.599999905,0,37555,Low coupling,Weakly_desirable
10482,S,Air Fryer Oven,S_B,B,A,B,,10000,476.5,0,37555,Low coupling,Weakly_desirable
10483,F,Fire extinguisher,A,C,B,C,,10000,1682.69999993,0,37555,Low coupling,Weakly_desirable
10484,C,Pesticide,B,C_B,A,B,,10000,1818.5,0,37555,Low coupling,Weakly_desirable
10485,F,Alarm clock,A,C,B,A,,10000,2338.5,0,37555,Low coupling,Weakly_desirable
10486,C,Water heater,C_A,A,B,B,,10000,1857.70000005,0,37555,Low coupling,Weakly_desirable
10487,P,Air purifier,P_A,A,B,A,,10000,410.600000024,0,37555,Low coupling,Weakly_desirable
10488,A,Walker with seat,A_B,B,A,A,,10000,4189.0999999,0,37555,Low coupling,Weakly_desirable
10489,S,Security camera,B,S_A,A,S_A,,10000,2837.70000005,0,37555,Low coupling,Weakly_desirable
10490,S,Air mattress,A,B,S_B,S_B,,10000,1476.70000005,0,37555,Low coupling,Weakly_desirable
10491,A,Rash cream,A,A_A,B,A,,10000,380.100000024,0,37555,Low coupling,Weakly_desirable
10492,F,Cordless home phone,C,B,A,C,,10000,1249.89999998,0,37555,Low coupling,Weakly_desirable
10493,C,Puree machine,A,B,C_B,B,,10000,1443.10000002,0,37555,Low coupling,Weakly_desirable
10494,P,Dehumidifier,P_B,A,B,A,,10000,1768.89999998,0,37555,Low coupling,Weakly_desirable
10495,F,Protein powder,B,C,A,C,,10000,418.300000072,0,37555,Low coupling,Weakly_desirable
10496,P,Solar panel system,A,P_A,B,B,,10000,1205.39999998,0,37555,Low coupling,Weakly_desirable
10497,A,Car seat,A,A_A,B,A_A,,10000,2618.89999998,0,37555,Low coupling,Weakly_desirable
10498,C,Baby crib,A,B,C_B,B,,10000,3799.79999995,0,37555,Low coupling,Weakly_desirable
10499,S,Odor neutralizer,A,S_B,B,B,,10000,1008.30000007,0,37555,Low coupling,Weakly_desirable
10700,C,Pesticide,A,C_B,B,C_B,,10000,642.399999999,0,43223,Low coupling,Undesirable
10701,F,Alarm clock,B,A,C,B,,10000,444.399999999,0,43223,Low coupling,Undesirable
10702,S,Air Fryer Oven,B,S_A,A,A,,10000,1796.9,0,43223,Low coupling,Undesirable
10703,P,Organic fertilizer,A,P_A,B,B,,10000,526.399999999,0,43223,Low coupling,Undesirable
10704,A,Leaf Blower,B,A_B,A,A_B,,10000,1319.5,0,43223,Low coupling,Undesirable
10705,C,Lawn mower,C_B,B,A,B,,10000,349.800000004,0,43223,Low coupling,Undesirable
10706,S,Headlight bulbs,A,B,S_B,B,,10000,1194.0,0,43223,Low coupling,Undesirable
10707,F,Thermometer gun,A,B,C,C,,10000,427.600000001,0,43223,Low coupling,Undesirable
10708,P,Wifi extender,B,P_B,A,A,,10000,352.200000003,0,43223,Low coupling,Undesirable
10709,A,Smart bulb,A_A,A,B,A,,10000,270.899999999,0,43223,Low coupling,Undesirable
10710,S,Security camera,B,A,S_A,B,,10000,1044.7,0,43223,Low coupling,Undesirable
10711,F,Hearing aid,A,C,B,C,,10000,338.699999996,0,43223,Low coupling,Undesirable
10712,A,Clothes Steamer,B,A_B,A,B,,10000,317.700000003,0,43223,Low coupling,Undesirable
10713,P,Dehumidifier,A,B,P_B,A,,10000,291.299999997,0,43223,Low coupling,Undesirable
10714,C,Puree machine,C_B,B,A,B,,10000,275.399999999,0,43223,Low coupling,Undesirable
10715,C,Mobility scooter,C_A,A,B,B,,10000,290.0,0,43223,Low coupling,Undesirable
10716,F,Microwave,C,B,A,C,,10000,338.400000006,0,43223,Low coupling,Undesirable
10717,S,Night light,A,B,S_A,S_A,,10000,321.800000004,0,43223,Low coupling,Undesirable
10718,A,Tire inflator,B,A_A,A,B,,10000,445.899999999,0,43223,Low coupling,Undesirable
10719,P,Electric mop,B,P_A,A,A,,10000,360.700000003,0,43223,Low coupling,Undesirable
10720,F,Kitchen Scale,C,B,A,C,,10000,307.900000006,0,43223,Low coupling,Undesirable
10721,A,Cloth diapers,A,B,A_B,A_B,,10000,367.599999994,0,43223,Low coupling,Undesirable
10722,C,Smart lock,B,A,C_B,C_B,,10000,345.800000004,0,43223,Low coupling,Undesirable
10723,S,Pressure washer,S_B,B,A,B,,10000,295.0,0,43223,Low coupling,Undesirable
10724,P,Air purifier,B,P_B,A,B,,10000,371.399999999,0,43223,Low coupling,Undesirable
10725,C,Insect repellent,A,B,C_A,A,,10000,269.699999996,0,43223,Low coupling,Undesirable
10726,S,Air mattress,B,S_B,A,B,,10000,320.399999999,0,43223,Low coupling,Undesirable
10727,P,Outdoor solar lights,B,A,P_A,A,,10000,611.0,0,43223,Low coupling,Undesirable
10728,A,Car seat,B,A_A,A,A_A,,10000,360.899999999,0,43223,Low coupling,Undesirable
10729,F,Cordless home phone,A,B,C,C,,10000,1281.2,0,43223,Low coupling,Undesirable
10730,S,Metal detector,A,S_A,B,B,,10000,281.899999999,0,43223,Low coupling,Undesirable
10731,F,Rechargeable AA batteries,A,C,B,C,,10000,426.0,0,43223,Low coupling,Undesirable
10732,C,White noise machine,C_B,B,A,B,,10000,4397.5,0,43223,Low coupling,Undesirable
10733,P,Solar panel system,B,A,P_A,A,,10000,613.299999997,0,43223,Low coupling,Undesirable
10734,A,UV lamp,A,B,A_A,A,,10000,283.399999999,0,43223,Low coupling,Undesirable
10735,S,Baby high chair,S_B,B,A,S_B,,10000,360.799999997,0,43223,Low coupling,Undesirable
10736,F,Wagon cart,C,B,A,C,,10000,336.600000001,0,43223,Low coupling,Undesirable
10737,P,Baby stroller,P_B,B,A,B,,10000,296.0,0,43223,Low coupling,Undesirable
10738,C,Water heater,A,B,C_B,A,,10000,334.5,0,43223,Low coupling,Undesirable
10739,A,Rash cream,B,A,A_B,B,,10000,316.299999997,0,43223,Low coupling,Undesirable
10740,P,Countertop blender,B,A,P_A,A,,10000,272.199999996,0,43223,Low coupling,Undesirable
10741,S,Odor neutralizer,S_B,A,B,A,,10000,294.700000003,0,43223,Low coupling,Undesirable
10742,A,Slow cooker,B,A_A,A,B,,10000,337.600000001,0,43223,Low coupling,Undesirable
10743,F,LED strip lights,A,B,C,B,,10000,330.399999999,0,43223,Low coupling,Undesirable
10744,C,Car vacuum,C_B,A,B,B,,10000,290.799999997,0,43223,Low coupling,Undesirable
10745,A,Walker with seat,A_B,B,A,B,,10000,270.200000003,0,43223,Low coupling,Undesirable
10746,S,Vacuum,A,B,S_B,S_B,,10000,410.899999999,0,43223,Low coupling,Undesirable
10747,C,Baby crib,B,A,C_A,A,,10000,648.700000003,0,43223,Low coupling,Undesirable
10748,F,Megaphone,C,A,B,C,,10000,1884.6,0,43223,Low coupling,Undesirable
10749,P,Paint sprayer,B,A,P_A,A,,10000,3809.6,0,43223,Low coupling,Undesirable
10750,F,LED strip lights,B,A,C,B,,10000,321.899999999,0,43223,Low coupling,Undesirable
10751,A,Leaf Blower,B,A_A,A,A,,10000,387.900000006,0,43223,Low coupling,Undesirable
10752,P,Electric mop,A,B,P_B,A,,10000,297.299999997,0,43223,Low coupling,Undesirable
10753,S,Vacuum,S_A,B,A,A,,10000,320.399999999,0,43223,Low coupling,Undesirable
10754,C,Pesticide,B,A,C_A,B,,10000,314.799999997,0,43223,Low coupling,Undesirable
10755,S,Baby high chair,A,S_A,B,B,,10000,322.400000006,0,43223,Low coupling,Undesirable
10756,P,Dehumidifier,P_A,B,A,B,,10000,415.200000003,0,43223,Low coupling,Undesirable
10757,F,Hearing aid,B,C,A,C,,10000,278.599999994,0,43223,Low coupling,Undesirable
10758,A,Cloth diapers,A_A,A,B,B,,10000,689.200000003,0,43223,Low coupling,Undesirable
10759,C,Puree machine,B,A,C_A,A,,10000,359.299999997,0,43223,Low coupling,Undesirable
10760,S,Night light,B,A,S_B,S_B,,10000,1580.3,0,43223,Low coupling,Undesirable
10761,C,White noise machine,C_A,A,B,C_A,,10000,359.200000003,0,43223,Low coupling,Undesirable
10762,A,Walker with seat,A_A,B,A,A_A,,10000,280.900000006,0,43223,Low coupling,Undesirable
10763,F,Megaphone,B,C,A,C,,10000,304.799999997,0,43223,Low coupling,Undesirable
10764,P,Wifi extender,A,P_A,B,B,,10000,610.100000001,0,43223,Low coupling,Undesirable
10765,P,Outdoor solar lights,P_B,B,A,B,,10000,280.600000001,0,43223,Low coupling,Undesirable
10766,F,Garbage disposal,B,C,A,C,,10000,1198.09999999,0,43223,Low coupling,Undesirable
10767,C,Insect repellent,C_B,A,B,B,,10000,241.899999999,0,43223,Low coupling,Undesirable
10768,A,UV lamp,A_B,B,A,B,,10000,262.0,0,43223,Low coupling,Undesirable
10769,S,Air Fryer Oven,S_B,B,A,A,,10000,368.699999996,0,43223,Low coupling,Undesirable
10770,S,Pressure washer,S_A,A,B,A,,10000,297.299999997,0,43223,Low coupling,Undesirable
10771,F,Alarm clock,B,A,C,C,,10000,408.399999999,0,43223,Low coupling,Undesirable
10772,A,Clothes Steamer,A,A_A,B,B,,10000,2430.0,0,43223,Low coupling,Undesirable
10773,P,Solar panel system,A,B,P_B,B,,10000,476.800000004,0,43223,Low coupling,Undesirable
10774,C,Lawn mower,C_A,B,A,A,,10000,776.699999996,0,43223,Low coupling,Undesirable
10775,P,Organic fertilizer,B,P_B,A,B,,10000,289.899999999,0,43223,Low coupling,Undesirable
10776,A,Rash cream,B,A,A_A,B,,10000,1176.90000001,0,43223,Low coupling,Undesirable
10777,S,Odor neutralizer,S_A,B,A,A,,10000,1494.1,0,43223,Low coupling,Undesirable
10778,C,Car vacuum,C_A,B,A,C_A,,10000,1059.7,0,43223,Low coupling,Undesirable
10779,F,Wagon cart,B,C,A,C,,10000,246.600000001,0,43223,Low coupling,Undesirable
10780,F,Rechargeable AA batteries,B,A,C,C,,10000,376.100000001,0,43223,Low coupling,Undesirable
10781,S,Air mattress,B,A,S_A,A,,10000,305.0,0,43223,Low coupling,Undesirable
10782,A,Smart bulb,B,A_B,A,B,,10000,4416.09999999,0,43223,Low coupling,Undesirable
10783,C,Smart lock,C_A,B,A,B,,10000,1047.3,0,43223,Low coupling,Undesirable
10784,P,Air purifier,P_A,B,A,B,,10000,327.600000001,0,43223,Low coupling,Undesirable
10785,C,Water heater,A,C_A,B,C_A,,10000,1097.9,0,43223,Low coupling,Undesirable
10786,F,Thermometer gun,C,B,A,C,,10000,627.399999999,0,43223,Low coupling,Undesirable
10787,A,Tire inflator,B,A_B,A,B,,10000,455.799999997,0,43223,Low coupling,Undesirable
10788,P,Countertop blender,B,P_B,A,B,,10000,339.699999996,0,43223,Low coupling,Undesirable
10789,S,Security camera,A,S_B,B,A,,10000,283.300000004,0,43223,Low coupling,Undesirable
10790,F,Cordless home phone,A,B,C,C,,10000,788.899999999,0,43223,Low coupling,Undesirable
10791,P,Paint sprayer,A,B,P_B,B,,10000,258.5,0,43223,Low coupling,Undesirable
10792,C,Baby crib,B,A,C_B,A,,10000,1272.3,0,43223,Low coupling,Undesirable
10793,A,Slow cooker,A_B,B,A,B,,10000,58.1999999955,0,43223,Low coupling,Undesirable
10794,S,Headlight bulbs,A,S_A,B,A,,10000,3829.0,0,43223,Low coupling,Undesirable
10795,P,Baby stroller,A,P_A,B,A,,10000,338.299999997,0,43223,Low coupling,Undesirable
10796,A,Car seat,A_B,A,B,A,,10000,290.5,0,43223,Low coupling,Undesirable
10797,F,Pepper spray,A,B,C,A,,10000,323.200000003,0,43223,Low coupling,Undesirable
10798,C,Mobility scooter,A,B,C_B,C_B,,10000,281.700000003,0,43223,Low coupling,Undesirable
10799,S,Metal detector,A,S_B,B,B,,10000,338.900000006,0,43223,Low coupling,Undesirable
10800,C,White noise machine,B,C_A,A,A,,10000,418.0,0,35851,Low coupling,Weakly_desirable
10801,A,Tire inflator,A_A,A,B,A,,10000,311.0,0,35851,Low coupling,Weakly_desirable
10802,F,Stun gun,A,B,C,C,,10000,1413.0,0,35851,Low coupling,Weakly_desirable
10803,P,Outdoor solar lights,P_B,B,A,B,,10000,457.0,0,35851,Low coupling,Weakly_desirable
10804,S,Vacuum,S_A,B,A,S_A,,10000,1665.0,0,35851,Low coupling,Weakly_desirable
10805,S,Baby high chair,S_A,A,B,A,,10000,504.0,0,35851,Low coupling,Weakly_desirable
10806,P,Wifi extender,A,P_B,B,B,,10000,2458.0,0,35851,Low coupling,Weakly_desirable
10807,F,Outdoor TV antenna,B,A,C,C,,10000,405.0,0,35851,Low coupling,Weakly_desirable
10808,C,Insect repellent,A,B,C_A,A,,10000,611.0,0,35851,Low coupling,Weakly_desirable
10809,A,Leaf Blower,B,A_A,A,A,,10000,396.0,0,35851,Low coupling,Weakly_desirable
10810,P,Paint sprayer,B,A,P_B,A,,10000,418.0,0,35851,Low coupling,Weakly_desirable
10811,A,UV lamp,A,B,A_B,B,,10000,484.0,0,35851,Low coupling,Weakly_desirable
10812,S,Night light,B,A,S_A,A,,10000,2726.0,0,35851,Low coupling,Weakly_desirable
10813,C,Baby crib,A,B,C_B,B,,10000,1752.0,0,35851,Low coupling,Weakly_desirable
10814,F,Garbage disposal,C,A,B,C,,10000,2340.0,0,35851,Low coupling,Weakly_desirable
10815,S,Air Fryer Oven,S_B,A,B,B,,10000,1509.0,0,35851,Low coupling,Weakly_desirable
10816,F,Thermometer gun,B,C,A,C,,10000,618.0,0,35851,Low coupling,Weakly_desirable
10817,A,Rash cream,A_A,B,A,B,,10000,877.0,0,35851,Low coupling,Weakly_desirable
10818,P,Baby stroller,A,P_A,B,B,,10000,1581.0,0,35851,Low coupling,Weakly_desirable
10819,C,Mobility scooter,C_A,B,A,B,,10000,589.0,0,35851,Low coupling,Weakly_desirable
10820,S,Security camera,B,A,S_B,A,,10000,5416.0,1,35851,Low coupling,Weakly_desirable
10821,P,Organic fertilizer,A,B,P_A,B,,10000,649.0,0,35851,Low coupling,Weakly_desirable
10822,C,Car vacuum,C_A,B,A,B,,10000,932.0,0,35851,Low coupling,Weakly_desirable
10823,A,Slow cooker,A,B,A_B,B,,10000,2029.0,0,35851,Low coupling,Weakly_desirable
10824,F,Hearing aid,B,A,C,C,,10000,950.0,0,35851,Low coupling,Weakly_desirable
10825,A,Clothes Steamer,B,A_B,A,A_B,,10000,1270.0,0,35851,Low coupling,Weakly_desirable
10826,P,Dehumidifier,B,P_A,A,B,,10000,1104.0,0,35851,Low coupling,Weakly_desirable
10827,F,LED strip lights,C,B,A,C,,10000,498.0,0,35851,Low coupling,Weakly_desirable
10828,S,Metal detector,A,B,S_B,B,,10000,557.0,0,35851,Low coupling,Weakly_desirable
10829,C,Lawn mower,A,B,C_B,C_B,,10000,1886.0,0,35851,Low coupling,Weakly_desirable
10830,P,Electric mop,A,P_B,B,A,,10000,1363.0,0,35851,Low coupling,Weakly_desirable
10831,S,Pressure washer,S_B,B,A,A,,10000,447.0,0,35851,Low coupling,Weakly_desirable
10832,A,Cloth diapers,A,A_B,B,A_B,,10000,1614.0,0,35851,Low coupling,Weakly_desirable
10833,F,Inflatable baby pool,B,C,A,C,,10000,394.0,0,35851,Low coupling,Weakly_desirable
10834,C,Water heater,A,C_B,B,B,,10000,1653.0,0,35851,Low coupling,Weakly_desirable
10835,C,Pesticide,C_A,B,A,C_A,,10000,1311.0,0,35851,Low coupling,Weakly_desirable
10836,F,Alarm clock,A,B,C,C,,10000,2032.0,0,35851,Low coupling,Weakly_desirable
10837,P,Countertop blender,B,A,P_B,B,,10000,2486.0,0,35851,Low coupling,Weakly_desirable
10838,A,Walker with seat,A_A,B,A,A_A,,10000,976.0,0,35851,Low coupling,Weakly_desirable
10839,S,Air mattress,A,S_B,B,S_B,,10000,799.0,0,35851,Low coupling,Weakly_desirable
10840,F,Fire extinguisher,B,A,C,C,,10000,606.0,0,35851,Low coupling,Weakly_desirable
10841,C,Smart lock,A,C_B,B,C_B,,10000,658.0,0,35851,Low coupling,Weakly_desirable
10842,A,Car seat,A_B,A,B,A,,10000,1474.0,0,35851,Low coupling,Weakly_desirable
10843,P,Air purifier,A,P_A,B,B,,10000,543.0,0,35851,Low coupling,Weakly_desirable
10844,S,Odor neutralizer,A,S_A,B,A,,10000,1531.0,0,35851,Low coupling,Weakly_desirable
10845,S,Headlight bulbs,S_B,B,A,B,,10000,500.0,0,35851,Low coupling,Weakly_desirable
10846,A,Smart bulb,B,A_B,A,A_B,,10000,2671.0,0,35851,Low coupling,Weakly_desirable
10847,P,Solar panel system,P_B,B,A,B,,10000,299.0,0,35851,Low coupling,Weakly_desirable
10848,C,Puree machine,C_B,A,B,B,,10000,3951.0,0,35851,Low coupling,Weakly_desirable
10849,F,Baby rocker,A,C,B,C,,10000,395.0,0,35851,Low coupling,Weakly_desirable
10850,F,Hearing aid,A,B,C,C,,10000,4131.0,0,35851,Low coupling,Weakly_desirable
10851,S,Pressure washer,A,B,S_A,S_A,,10000,2581.0,0,35851,Low coupling,Weakly_desirable
10852,A,Smart bulb,B,A,A_A,A,,10000,2791.0,0,35851,Low coupling,Weakly_desirable
10853,P,Air purifier,P_B,A,B,B,,10000,1783.0,0,35851,Low coupling,Weakly_desirable
10854,C,Mobility scooter,A,C_B,B,B,,10000,718.0,0,35851,Low coupling,Weakly_desirable
10855,S,Air Fryer Oven,B,A,S_A,A,,10000,457.0,0,35851,Low coupling,Weakly_desirable
10856,P,Organic fertilizer,P_B,B,A,A,,10000,2453.0,0,35851,Low coupling,Weakly_desirable
10857,C,Pesticide,C_B,A,B,B,,10000,1062.0,0,35851,Low coupling,Weakly_desirable
10858,F,Thermometer gun,A,C,B,C,,10000,860.0,0,35851,Low coupling,Weakly_desirable
10859,A,Walker with seat,B,A_B,A,B,,10000,739.0,0,35851,Low coupling,Weakly_desirable
10860,A,Clothes Steamer,A_A,B,A,A,,10000,565.0,0,35851,Low coupling,Weakly_desirable
10861,S,Night light,A,S_B,B,B,,10000,32.0,0,35851,Low coupling,Weakly_desirable
10862,F,Fire extinguisher,B,A,C,C,,10000,404.0,0,35851,Low coupling,Weakly_desirable
10863,P,Outdoor solar lights,B,P_A,A,A,,10000,559.0,0,35851,Low coupling,Weakly_desirable
10864,C,White noise machine,C_B,A,B,B,,10000,702.0,0,35851,Low coupling,Weakly_desirable
10865,C,Water heater,B,C_A,A,A,,10000,1470.0,0,35851,Low coupling,Weakly_desirable
10866,F,Garbage disposal,A,C,B,C,,10000,846.0,0,35851,Low coupling,Weakly_desirable
10867,P,Paint sprayer,P_A,A,B,A,,10000,656.0,0,35851,Low coupling,Weakly_desirable
10868,S,Security camera,S_A,A,B,B,,10000,178.0,0,35851,Low coupling,Weakly_desirable
10869,A,Slow cooker,A,B,A_A,A,,10000,420.0,0,35851,Low coupling,Weakly_desirable
10870,F,Wagon cart,A,B,C,C,,10000,680.0,0,35851,Low coupling,Weakly_desirable
10871,S,Baby high chair,A,S_B,B,B,,10000,475.0,0,35851,Low coupling,Weakly_desirable
10872,P,Electric mop,A,P_A,B,B,,10000,752.0,0,35851,Low coupling,Weakly_desirable
10873,C,Smart lock,C_A,A,B,B,,10000,2028.0,0,35851,Low coupling,Weakly_desirable
10874,A,Car seat,A,A_A,B,A,,10000,1104.0,0,35851,Low coupling,Weakly_desirable
10875,C,Lawn mower,C_A,B,A,A,,10000,2629.0,0,35851,Low coupling,Weakly_desirable
10876,F,Rechargeable AA batteries,A,C,B,C,,10000,529.0,0,35851,Low coupling,Weakly_desirable
10877,P,Solar panel system,A,B,P_A,B,,10000,676.0,0,35851,Low coupling,Weakly_desirable
10878,A,UV lamp,B,A,A_A,A,,10000,745.0,0,35851,Low coupling,Weakly_desirable
10879,S,Vacuum,B,A,S_B,B,,10000,400.0,0,35851,Low coupling,Weakly_desirable
10880,P,Dehumidifier,B,P_B,A,B,,10000,3432.0,0,35851,Low coupling,Weakly_desirable
10881,F,Baby rocker,C,A,B,C,,10000,1045.0,0,35851,Low coupling,Weakly_desirable
10882,A,Tire inflator,A,B,A_B,A_B,,10000,5074.0,1,35851,Low coupling,Weakly_desirable
10883,S,Metal detector,S_A,B,A,A,,10000,638.0,0,35851,Low coupling,Weakly_desirable
10884,C,Insect repellent,B,A,C_B,B,,10000,235.0,0,35851,Low coupling,Weakly_desirable
10885,A,Rash cream,A,A_B,B,A_B,,10000,500.0,0,35851,Low coupling,Weakly_desirable
10886,S,Headlight bulbs,S_A,A,B,A,,10000,728.0,0,35851,Low coupling,Weakly_desirable
10887,F,Outdoor TV antenna,C,B,A,C,,10000,4110.0,0,35851,Low coupling,Weakly_desirable
10888,P,Baby stroller,P_B,B,A,B,,10000,586.0,0,35851,Low coupling,Weakly_desirable
10889,C,Baby crib,C_A,A,B,A,,10000,582.0,0,35851,Low coupling,Weakly_desirable
10890,A,Cloth diapers,B,A_A,A,A,,10000,3787.0,0,35851,Low coupling,Weakly_desirable
10891,C,Puree machine,B,C_A,A,A,,10000,925.0,0,35851,Low coupling,Weakly_desirable
10892,P,Countertop blender,B,A,P_A,A,,10000,1077.0,0,35851,Low coupling,Weakly_desirable
10893,S,Odor neutralizer,S_B,B,A,A,,10000,722.0,0,35851,Low coupling,Weakly_desirable
10894,F,Inflatable baby pool,B,A,C,C,,10000,282.0,0,35851,Low coupling,Weakly_desirable
10895,S,Air mattress,S_A,B,A,B,,10000,391.0,0,35851,Low coupling,Weakly_desirable
10896,F,Alarm clock,B,C,A,C,,10000,598.0,0,35851,Low coupling,Weakly_desirable
10897,C,Car vacuum,C_B,A,B,B,,10000,537.0,0,35851,Low coupling,Weakly_desirable
10898,A,Leaf Blower,A,A_B,B,A,,10000,1191.0,0,35851,Low coupling,Weakly_desirable
10899,P,Wifi extender,P_A,B,A,B,,10000,1610.0,0,35851,Low coupling,Weakly_desirable
11100,A,UV lamp,B,A,A_B,A_B,,10000,439.0,0,41319,Low coupling,Undesirable
11101,S,Air mattress,B,A,S_B,B,,10000,3548.0,0,41319,Low coupling,Undesirable
